,acc,f1,mcc,auc,model,embedding_name,embedding_type,original_dim_number,compression,compression_name,compression_dim,is_seed,seed
135,0.6105263157894737,0.6875000000000001,0.3068974527617131,0.5946666666666667,h2o,deepwalk_dim_64_umap_16_seed_1,deepwalk,64,True,umap,64,True,1
136,0.6421052631578947,0.6875000000000001,0.3075042187659294,0.6471111111111111,h2o,deepwalk_dim_32_umap_16_seed_0,deepwalk,32,True,umap,32,True,0
137,0.631578947368421,0.6846846846846847,0.3084023993739772,0.64,h2o,deepwalk_dim_128_umap_16_seed_2,deepwalk,128,True,umap,128,True,2
138,0.6105263157894737,0.6825396825396826,0.2754576830226276,0.602,h2o,deepwalk_dim_128_umap_16_seed_1,deepwalk,128,True,umap,128,True,1
139,0.6210526315789474,0.6717557251908397,0.3196422009902561,0.6226666666666667,h2o,deepwalk_dim_64_pca_16,deepwalk,64,True,pca,64,False,NA
140,0.6210526315789474,0.6716417910447761,0.2581988897471612,0.6248888888888888,h2o,deepwalk_dim_128_umap_16_seed_0,deepwalk,128,True,umap,128,True,0
141,0.6105263157894737,0.6716417910447761,0.2626239182169025,0.6004444444444444,h2o,bitcoin_otc_emb_all_umap_16_seed_2,all_embeddings,0,True,umap,0,True,2
142,0.5789473684210527,0.6716417910447761,0.246321248176788,0.5717777777777777,h2o,bitcoin_otc_emb_all_umap_16_seed_1,all_embeddings,0,True,umap,0,True,1
143,0.6631578947368421,0.6666666666666666,0.3287880222590471,0.6868888888888889,h2o,deepwalk_dim_128_pca_16,deepwalk,128,True,pca,128,False,NA
144,0.5684210526315789,0.6615384615384614,0.1880063967761687,0.536,h2o,bitcoin_otc_emb_all_umap_16_seed_0,all_embeddings,0,True,umap,0,True,0
145,0.6210526315789474,0.6569343065693432,0.2374629191272896,0.5911111111111111,h2o,deepwalk_dim_64_umap_16_seed_0,deepwalk,64,True,umap,64,True,0
146,0.5684210526315789,0.6569343065693432,0.1771229771080191,0.5677777777777778,h2o,deepwalk_dim_32_umap_16_seed_1,deepwalk,32,True,umap,32,True,1
147,0.6631578947368421,0.6557377049180327,0.3583092636055177,0.6724444444444444,h2o,deepwalk_dim_32_pca_16,deepwalk,32,True,pca,32,False,NA
148,0.6,0.6481481481481481,0.2300697693427628,0.5791111111111111,h2o,deepwalk_dim_64_umap_16_seed_2,deepwalk,64,True,umap,64,True,2
149,0.6631578947368421,0.6474820143884892,0.3225911354182047,0.6355555555555555,h2o,deepwalk_dim_4,deepwalk,4,False,no_compression,4,False,NA
150,0.6105263157894737,0.6474820143884892,0.2180687301824424,0.5862222222222222,h2o,deepwalk_dim_32_umap_16_seed_2,deepwalk,32,True,umap,32,True,2
151,0.6947368421052632,0.6419753086419754,0.3773413764142085,0.6868823000898474,xgboost,struc2vec_dim_128_pca_16,struc2vec,128,True,pca,128,False,NA
152,0.6631578947368421,0.6363636363636365,0.3250063478422225,0.6635220125786163,xgboost,struc2vec_dim_128_umap_16_seed_0,struc2vec,128,True,umap,128,True,0
153,0.6736842105263158,0.6352941176470588,0.3402070399541724,0.6704851752021564,xgboost,struc2vec_dim_32_pca_16,struc2vec,32,True,pca,32,False,NA
154,0.6631578947368421,0.6279069767441862,0.3208079701666017,0.6610512129380055,xgboost,struc2vec_dim_64_pca_16,struc2vec,64,True,pca,64,False,NA
155,0.6526315789473685,0.6206896551724138,0.3016129148499989,0.6516172506738545,xgboost,struc2vec_dim_16,struc2vec,16,False,no_compression,16,False,NA
156,0.6736842105263158,0.617283950617284,0.3342555221361438,0.6655435759209345,xgboost,struc2vec_dim_128,struc2vec,128,False,no_compression,128,False,NA
157,0.6421052631578947,0.6046511627906977,0.2783020326968288,0.6397124887690926,xgboost,struc2vec_dim_32_umap_16_seed_0,struc2vec,32,True,umap,32,True,0
158,0.6526315789473685,0.6024096385542169,0.2941452184529667,0.6466756513926326,xgboost,struc2vec_dim_128_umap_16_seed_1,struc2vec,128,True,umap,128,True,1
159,0.631578947368421,0.5977011494252873,0.2591636897970361,0.6302785265049416,xgboost,struc2vec_dim_64_umap_16_seed_2,struc2vec,64,True,umap,64,True,2
